File Version;BWSpec 3.27
Date;2017-08-22 14:46:06
title;ZEWN+LZX
model;BRC112P+BTC261E_512
c code;ZEWN+LZX
operator;
port1;0
baud1;3
pixel_start;0
pixel_end;1844
step;1
units;1
bkcolor;16777215
show_mode;5
data_mode;0
pixel_mode;0
intigration times;150
average number;1
spectrometer_type ;0
yaxis;1
yaxis_min;-0.200000000000045
yaxis_max;0.5
xaxis;0
xaxis_min;0
xaxis_max;1844
irrands_DispWLMin;0
irrands_DispWLMax;0
yaxis_min_6;0
yaxis_max_6;5
irradiance_unit;0
coefs_a0;0
coefs_a1;0
coefs_a2;0
coefs_a3;0
coefs_b0;0
coefs_b1;0
coefs_b2;0
coefs_b3;0
all_data_save;1
select_option;-1
interval_time;1
pixel_num;1845
sel_pixel_start;0
sel_pixel_end;1844
sel_pixel_delta;1
dark_compensate;0
dark_compensate_value_1;0
dark_compensate_value_2;0
dark_compensate_value_3;0
monitor pixel_0;0
monitor pixel_1;0
monitor pixel_2;0
monitor pixel_3;0
monitor pixel_4;0
monitor pixel_5;0
vertical_select_flag;0
vertical_line3;0
vertical_line4;0
vertical_line3_wv;0
vertical_line4_wv;0
vertical_line_flag;0
vertical_line_ratio;0
laser_wavelength;0
overlay_js;0
Relative Intensity Correction Flag;0
combined channel;1
Pixel;Wavelength;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Raw data #2;Dark Subtracted #2;%TR #2;Absorbance #2;Raw data #3;Dark Subtracted #3;%TR #3;Absorbance #3;Lamp FitCurve;Irradiance Ratio;Irradiance_1(W/cm^2/nm);Irradiance_2(W/cm^2/nm);Irradiance_3(W/cm^2/nm)
105;395.17;3532.2800;16715.0000;13228.76;9696.4800;73.5545;0.1334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
106;395.60;3492.7600;16116.5200;12770.00;9277.2400;73.4903;0.1338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
107;396.03;3447.2400;15453.9600;12261.28;8814.0400;73.4092;0.1342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
108;396.46;3396.7600;14792.9200;11749.28;8352.5200;73.2924;0.1349;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
109;396.88;3337.4000;14123.8800;11229.36;7891.9600;73.1653;0.1357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
110;397.31;3270.1200;13456.8800;10688.00;7417.8800;72.8188;0.1378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
111;397.74;3209.2400;12775.9200;10148.16;6938.9200;72.5322;0.1395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
112;398.17;3152.4400;12129.2800;9640.64;6488.2000;72.2771;0.1410;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
113;398.60;3085.9600;11493.5200;9144.40;6058.4400;72.0594;0.1423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
114;399.02;3015.8000;10893.9200;8669.52;5653.7200;71.7648;0.1441;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
115;399.45;2950.5200;10328.4400;8234.72;5284.2000;71.6218;0.1450;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
116;399.88;2887.1600;9809.5600;7827.36;4940.2000;71.3654;0.1465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
117;400.31;2827.9600;9314.0400;7443.84;4615.8800;71.1659;0.1477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
118;400.74;2770.5200;8863.2400;7082.48;4311.9600;70.7723;0.1501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
119;401.16;2719.5600;8437.5600;6760.56;4041.0000;70.6716;0.1508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
120;401.59;2670.1200;8054.2000;6453.68;3783.5600;70.2731;0.1532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
121;402.02;2619.4000;7701.9600;6177.92;3558.5200;70.0143;0.1548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
122;402.44;2564.3600;7376.8400;5918.56;3354.2000;69.6980;0.1568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
123;402.87;2517.1600;7079.0800;5675.04;3157.8800;69.2226;0.1598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
124;403.30;2469.1600;6785.4800;5445.12;2975.9600;68.9467;0.1615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
125;403.73;2428.7600;6527.4800;5238.60;2809.8400;68.5541;0.1640;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
126;404.15;2387.0800;6282.1200;5045.16;2658.0800;68.2427;0.1659;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
127;404.58;2339.4800;6045.8800;4860.44;2520.9600;68.0164;0.1674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
128;405.01;2297.0800;5829.3200;4690.76;2393.6800;67.7666;0.1690;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
129;405.43;2252.0400;5621.1600;4528.12;2276.0800;67.5571;0.1703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
130;405.86;2208.2800;5416.6800;4360.36;2152.0800;67.0764;0.1734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
131;406.29;2168.2800;5224.6800;4210.20;2041.9200;66.8080;0.1752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
132;406.71;2123.1600;5043.9600;4070.36;1947.2000;66.6667;0.1761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
133;407.14;2081.8000;4863.4000;3931.08;1849.2800;66.4826;0.1773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
134;407.57;2043.8000;4691.4800;3808.60;1764.8000;66.6546;0.1762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
135;407.99;2012.4400;4534.0400;3688.84;1676.4000;66.4816;0.1773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
136;408.42;1976.2800;4390.8400;3584.28;1608.0000;66.5960;0.1766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
137;408.85;1935.4800;4249.8800;3476.36;1540.8800;66.5779;0.1767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
138;409.27;1902.2800;4123.2400;3382.44;1480.1600;66.6451;0.1762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
139;409.70;1868.4400;4007.1600;3293.48;1425.0400;66.6305;0.1763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
140;410.13;1834.2800;3901.8000;3204.76;1370.4800;66.2862;0.1786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
141;410.55;1805.2400;3794.3600;3127.24;1322.0000;66.4616;0.1774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
142;410.98;1775.0000;3701.7200;3056.76;1281.7600;66.5255;0.1770;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
143;411.40;1747.3200;3622.9200;2994.84;1247.5200;66.5131;0.1771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
144;411.83;1721.6400;3554.3600;2936.68;1215.0400;66.2971;0.1785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
145;412.26;1695.2400;3494.2000;2889.08;1193.8400;66.3628;0.1781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
146;412.68;1680.6800;3433.0800;2850.52;1169.8400;66.7564;0.1755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
147;413.11;1664.2800;3384.4400;2813.80;1149.5200;66.8263;0.1751;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
148;413.53;1646.8400;3338.5200;2781.64;1134.8000;67.0812;0.1734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
149;413.96;1631.9600;3299.0800;2755.00;1123.0400;67.3641;0.1716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
150;414.38;1614.4400;3271.2400;2725.96;1111.5200;67.0884;0.1734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
151;414.81;1600.0400;3240.2800;2707.08;1107.0400;67.4926;0.1707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
152;415.24;1586.8400;3215.0800;2686.44;1099.6000;67.5330;0.1705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
153;415.66;1571.1600;3182.5200;2666.36;1095.2000;67.9674;0.1677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
154;416.09;1564.1200;3162.1200;2650.76;1086.6400;68.0000;0.1675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
155;416.51;1551.1600;3151.1600;2641.08;1089.9200;68.1200;0.1667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
156;416.94;1543.4800;3137.3200;2627.16;1083.6800;67.9918;0.1675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
157;417.36;1536.0400;3129.1600;2613.16;1077.1200;67.6107;0.1700;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
158;417.79;1529.8000;3119.6400;2601.00;1071.2000;67.3778;0.1715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
159;418.21;1521.3200;3104.7600;2590.20;1068.8800;67.5037;0.1707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
160;418.64;1512.3600;3097.3200;2581.72;1069.3600;67.4692;0.1709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
161;419.06;1501.9600;3090.7600;2568.68;1066.7200;67.1400;0.1730;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
162;419.49;1494.8400;3076.8400;2556.92;1062.0800;67.1353;0.1730;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
163;419.91;1485.0000;3065.0000;2549.00;1064.0000;67.3418;0.1717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
164;420.34;1480.3600;3056.0400;2542.04;1061.6800;67.3792;0.1715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
165;420.76;1473.4800;3049.4800;2535.64;1062.1600;67.3959;0.1714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
166;421.18;1467.9600;3039.6400;2534.92;1066.9600;67.8866;0.1682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
167;421.61;1466.4400;3040.9200;2536.28;1069.8400;67.9488;0.1678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
168;422.03;1471.9600;3045.8000;2540.12;1068.1600;67.8697;0.1683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
169;422.46;1473.9600;3050.1200;2543.80;1069.8400;67.8764;0.1683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
170;422.88;1478.5600;3053.5600;2545.32;1066.7600;67.7308;0.1692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
171;423.31;1476.8800;3061.1600;2541.80;1064.9200;67.2179;0.1725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
172;423.73;1472.5600;3057.9600;2548.04;1075.4800;67.8365;0.1685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
173;424.15;1470.2400;3064.5200;2549.96;1079.7200;67.7246;0.1693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
174;424.58;1469.6000;3078.3600;2551.56;1081.9600;67.2543;0.1723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
175;425.00;1469.4400;3085.8800;2561.32;1091.8800;67.5484;0.1704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
176;425.43;1471.5200;3095.0800;2571.24;1099.7200;67.7351;0.1692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
177;425.85;1473.8400;3105.5600;2578.28;1104.4400;67.6856;0.1695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
178;426.27;1483.7600;3127.1600;2600.12;1116.3600;67.9299;0.1679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
179;426.70;1482.8000;3145.0000;2603.88;1121.0800;67.4456;0.1710;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
180;427.12;1493.2000;3164.5200;2623.56;1130.3600;67.6328;0.1698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
181;427.54;1495.6000;3186.0400;2640.92;1145.3200;67.7528;0.1691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
182;427.97;1497.4800;3204.9200;2659.04;1161.5600;68.0293;0.1673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
183;428.39;1499.3600;3223.8000;2677.16;1177.8000;68.3004;0.1656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
184;428.81;1499.6000;3247.8000;2692.04;1192.4400;68.2096;0.1662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
185;429.24;1497.0400;3267.6400;2706.04;1209.0000;68.2819;0.1657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
186;429.66;1497.6800;3287.4000;2725.96;1228.2800;68.6297;0.1635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
187;430.08;1498.2400;3316.3600;2747.32;1249.0800;68.7017;0.1630;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
188;430.51;1510.0000;3352.1200;2771.64;1261.6400;68.4885;0.1644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
189;430.93;1519.3600;3382.8000;2800.04;1280.6800;68.7267;0.1629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
190;431.35;1533.2000;3411.6800;2831.00;1297.8000;69.0878;0.1606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
191;431.78;1538.8000;3450.4800;2855.72;1316.9200;68.8881;0.1619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
192;432.20;1540.3200;3477.6800;2881.56;1341.2400;69.2303;0.1597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
193;432.62;1531.6000;3504.2400;2898.68;1367.0800;69.3021;0.1593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
194;433.04;1528.9600;3536.0000;2922.36;1393.4000;69.4256;0.1585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
195;433.47;1526.2000;3564.0000;2943.32;1417.1200;69.5417;0.1578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
196;433.89;1524.2800;3592.0800;2971.56;1447.2800;69.9913;0.1550;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
197;434.31;1524.8400;3620.5600;2995.64;1470.8000;70.1811;0.1538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
198;434.74;1526.8400;3649.8400;3023.96;1497.1200;70.5191;0.1517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
199;435.16;1529.6400;3676.7200;3053.56;1523.9200;70.9764;0.1489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
200;435.58;1527.9600;3697.9200;3078.36;1550.4000;71.4483;0.1460;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
201;436.00;1526.8400;3727.0400;3098.12;1571.2800;71.4153;0.1462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
202;436.42;1524.5200;3748.7200;3121.00;1596.4800;71.7777;0.1440;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
203;436.85;1514.8400;3764.5600;3134.44;1619.6000;71.9912;0.1427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
204;437.27;1517.8000;3781.8400;3162.52;1644.7200;72.6454;0.1388;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
205;437.69;1516.6000;3798.7200;3184.68;1668.0800;73.0934;0.1361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
206;438.11;1516.6000;3817.7600;3204.36;1687.7600;73.3439;0.1346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
207;438.53;1514.8400;3837.8400;3227.32;1712.4800;73.7185;0.1324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
208;438.96;1518.0400;3850.5600;3250.20;1732.1600;74.2613;0.1292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
209;439.38;1523.2400;3872.4800;3272.68;1749.4400;74.4683;0.1280;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
210;439.80;1527.6400;3886.0800;3299.32;1771.6800;75.1208;0.1242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
211;440.22;1528.6800;3908.8800;3321.88;1793.2000;75.3382;0.1230;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
212;440.64;1532.4400;3925.9200;3352.28;1819.8400;76.0332;0.1190;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
213;441.06;1527.4000;3938.4800;3369.08;1841.6800;76.3840;0.1170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
214;441.49;1521.5600;3947.1600;3387.88;1866.3200;76.9426;0.1138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
215;441.91;1517.2400;3965.3200;3407.16;1889.9200;77.2001;0.1124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
216;442.33;1518.5200;3980.9200;3427.24;1908.7200;77.5146;0.1106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
217;442.75;1519.7200;3999.2400;3447.72;1928.0000;77.7570;0.1093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
218;443.17;1527.5600;4014.5200;3475.96;1948.4000;78.3446;0.1060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
219;443.59;1532.0400;4027.9600;3501.40;1969.3600;78.9032;0.1029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
220;444.01;1536.1200;4047.5600;3528.44;1992.3200;79.3298;0.1006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
221;444.43;1537.1600;4067.8000;3547.16;2010.0000;79.4265;0.1000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
222;444.85;1541.4000;4086.0400;3560.44;2019.0400;79.3448;0.1005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
223;445.28;1544.0400;4096.1200;3579.40;2035.3600;79.7530;0.0983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
224;445.70;1542.6000;4109.8000;3599.08;2056.4800;80.1060;0.0963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
225;446.12;1547.0000;4130.0400;3625.00;2078.0000;80.4478;0.0945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
226;446.54;1549.3200;4147.4000;3645.72;2096.4000;80.6904;0.0932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
227;446.96;1553.5600;4169.3200;3672.52;2118.9600;81.0074;0.0915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
228;447.38;1563.4000;4197.3200;3699.48;2136.0800;81.0989;0.0910;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
229;447.80;1566.1200;4226.7600;3727.64;2161.5200;81.2406;0.0902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
230;448.22;1567.1600;4254.7600;3749.88;2182.7200;81.2145;0.0904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
231;448.64;1565.0000;4279.0800;3781.08;2216.0800;81.6512;0.0880;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
232;449.06;1572.7600;4308.6000;3813.04;2240.2800;81.8864;0.0868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
233;449.48;1571.7200;4348.9200;3846.72;2275.0000;81.9170;0.0866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
234;449.90;1574.6000;4386.3600;3887.44;2312.8400;82.2560;0.0848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
235;450.32;1577.9600;4428.4400;3925.04;2347.0800;82.3398;0.0844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
236;450.74;1585.6400;4467.7200;3958.80;2373.1600;82.3419;0.0844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
237;451.16;1588.1200;4507.0800;3990.56;2402.4400;82.3047;0.0846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
238;451.58;1592.9200;4550.0400;4032.28;2439.3600;82.4911;0.0836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
239;452.00;1596.6800;4594.8400;4074.28;2477.6000;82.6374;0.0828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
240;452.42;1596.6800;4634.9200;4114.04;2517.3600;82.8559;0.0817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
241;452.84;1596.5200;4687.0800;4153.88;2557.3600;82.7475;0.0822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
242;453.26;1598.3600;4725.7200;4194.52;2596.1600;83.0144;0.0808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
243;453.68;1597.0800;4776.9200;4243.16;2646.0800;83.2142;0.0798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
244;454.10;1604.2000;4843.4800;4291.96;2687.7600;82.9740;0.0811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
245;454.52;1610.3600;4897.5600;4342.76;2732.4000;83.1224;0.0803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
246;454.94;1618.7600;4952.6800;4398.84;2780.0800;83.3877;0.0789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
247;455.36;1623.8800;5010.5200;4464.84;2840.9600;83.8873;0.0763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
248;455.77;1629.0000;5080.3600;4530.08;2901.0800;84.0561;0.0754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
249;456.19;1641.5600;5151.0000;4590.24;2948.6800;84.0214;0.0756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
250;456.61;1653.0800;5220.5200;4646.96;2993.8800;83.9224;0.0761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
